Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,MA20,MA50,Volatility,Target
2016-03-04,13.402667045593262,13.402667045593262,13.60200023651123,13.166666984558104,13.199999809265137,97336500,0.02707681972740761,11.454466533660888,12.914679965972901,0.042417055701941084,13.685999870300291
2016-03-07,13.685999870300291,13.685999870300291,13.979999542236328,13.15999984741211,13.178667068481444,79941000,0.021140033080220944,11.59676651954651,12.881799964904785,0.038024997022152375,13.506667137145996
2016-03-08,13.506667137145996,13.506667137145996,13.833333015441896,13.479999542236328,13.56666660308838,62680500,-0.013103370952345372,11.778799867630005,12.84566665649414,0.03023619611066872,13.914667129516602
2016-03-09,13.914667129516602,13.914667129516602,13.958000183105469,13.519332885742188,13.63466739654541,48129000,0.030207303417474796,11.980366563796997,12.816533336639404,0.03018759786661341,13.678667068481444
2016-03-10,13.678667068481444,13.678667068481444,14.219332695007324,13.378000259399414,14.0,77887500,-0.016960525094742773,12.185399913787842,12.78484001159668,0.029150744306709424,13.833333015441896
2016-03-11,13.833333015441896,13.833333015441896,13.961333274841309,13.68866729736328,13.862000465393066,50146500,0.011307091998520535,12.37549991607666,12.74525333404541,0.028369619824135793,14.34333324432373
2016-03-14,14.34333324432373,14.34333324432373,14.447999954223633,14.042667388916016,14.17666721343994,60985500,0.036867487272411514,12.589199924468994,12.714666652679444,0.028548955140415187,14.555999755859377
2016-03-15,14.555999755859377,14.555999755859377,14.597999572753906,14.100000381469728,14.284667015075684,47707500,0.014826854254383903,12.799766540527344,12.685773296356201,0.02847559626816823,14.795332908630373
2016-03-16,14.795332908630373,14.795332908630373,14.838666915893556,14.468000411987305,14.533332824707031,52750500,0.01644223390939903,12.977266550064087,12.683799953460694,0.023319806486517446,15.092000007629396
2016-03-17,15.092000007629396,15.092000007629396,15.233332633972168,14.666666984558104,14.764666557312012,56743500,0.02005139734476491,13.175966548919678,12.687733287811279,0.022565032081846032,15.515999794006348
2016-03-18,15.515999794006348,15.515999794006348,15.631999969482422,15.20400047302246,15.273332595825195,70677000,0.02809434045604342,13.396499872207642,12.705999946594238,0.022367221129127462,15.887999534606934
2016-03-21,15.887999534606934,15.887999534606934,15.991999626159668,15.666666984558104,15.689332962036133,79617000,0.023975234953553137,13.598433208465575,12.736226596832275,0.01915383775744335,15.616000175476074
2016-03-22,15.616000175476074,15.616000175476074,15.932666778564451,15.503999710083008,15.814000129699709,64740000,-0.01711979903690175,13.788533210754395,12.76721326828003,0.02008839313911877,14.838666915893556
2016-03-23,14.838666915893556,14.838666915893556,15.648667335510254,14.802000045776367,15.4913330078125,74232000,-0.0497780001823559,13.933799886703492,12.786853275299073,0.024675883997897604,15.18333339691162
2016-03-24,15.18333339691162,15.18333339691162,15.259332656860352,14.333333015441896,14.385333061218262,74413500,0.02322759065700808,14.068199920654298,12.810559940338134,0.02339474051314321,15.350666999816896
2016-03-28,15.350666999816896,15.350666999816896,15.654000282287598,15.0,15.440667152404783,58885500,0.011020873910291273,14.201266622543335,12.850493278503418,0.02336092188617558,15.342000007629396
2016-03-29,15.342000007629396,15.342000007629396,15.491999626159668,15.022000312805176,15.326000213623049,60214500,-0.0005646003647661324,14.328599977493287,12.882426624298096,0.02347534562185498,15.12600040435791
2016-03-30,15.12600040435791,15.12600040435791,15.699999809265137,15.100000381469728,15.672666549682615,60495000,-0.01407897296076599,14.463733339309693,12.911626625061036,0.02239734134412601,15.317999839782717
2016-03-31,15.317999839782717,15.317999839782717,15.82800006866455,15.000666618347168,15.28933334350586,120193500,0.012693337980441255,14.60183334350586,12.945026626586914,0.022404467811061708,15.839332580566406
2016-04-01,15.839332580566406,15.839332580566406,16.52666664123535,15.550000190734863,16.32200050354004,239962500,0.03403399570678434,14.74133334159851,12.99687994003296,0.02207401597172155,16.465999603271484
